
Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
1125.0,2023-12-25,5.0,6355.29,110.86,146.69,124.45,104.9,523.15,647.67,67.89,
1126.0,2023-12-26,5.0,9399.41,126.96,197.41,144.48,150.68,822.73,1009.26,86.13,
1127.0,2023-12-27,5.0,9719.85,187.75,186.44,177.38,141.14,937.77,1077.82,59.28,
1128.0,2023-12-28,5.0,7797.24,121.59,169.99,128.75,146.87,748.38,920.58,68.9,
1129.0,2023-12-29,5.0,12603.76,264.64,318.05,33.97,377.66,1253.79,1479.65,118.55,
1130.0,2023-12-30,5.0,6568.91,135.9,168.62,3.76,226.97,794.08,853.32,37.49,
1131.0,2023-12-31,5.0,6729.13,159.14,134.35,25.75,282.29,593.36,723.05,63.33,
1132.0,2024-01-01,5.0,5928.04,126.96,108.3,51.5,133.51,576.2,658.38,29.39,
1133.0,2024-01-02,5.0,7476.81,159.14,128.87,41.13,158.31,546.88,700.47,64.85,
1134.0,2024-01-03,5.0,7690.43,171.66,157.65,13.05,297.55,619.13,763.49,41.54,
1135.0,2024-01-04,5.0,7583.62,141.26,161.77,77.25,129.7,629.35,779.61,55.22,
1136.0,2024-01-05,5.0,5981.45,121.59,134.35,18.6,244.14,577.43,653.57,31.16,
1137.0,2024-01-06,5.0,6248.47,125.17,115.16,54.36,131.61,473.95,584.04,57.76,
1138.0,2024-01-07,5.0,6675.72,126.96,219.35,69.38,259.4,636.99,755.89,63.33,
1139.0,2024-01-08,5.0,10787.96,218.15,230.31,43.99,335.69,1010.57,1222.76,162.12,
1140.0,2024-01-09,5.0,3738.4,58.11,68.55,0.0,51.02,480.94,545.94,18.75,
1141.0,2024-01-10,5.0,2136.23,19.89,72.66,105.86,57.7,323.16,355.07,14.69,
1142.0,2024-01-11,5.0,3177.64,36.21,115.16,100.14,80.11,362.05,409.56,19.25,
1143.0,2024-01-12,5.0,6355.29,109.08,132.98,98.71,85.83,586.52,728.61,49.14,
1144.0,2024-01-13,5.0,7690.43,128.75,213.86,38.98,244.14,670.39,821.85,119.57,
1145.0,2024-01-14,5.0,4913.33,89.41,138.46,150.2,82.02,474.2,554.76,29.89,
1146.0,2024-01-15,5.0,7263.18,123.38,142.57,95.84,122.07,627.96,789.49,76.0,
1147.0,2024-01-16,5.0,9399.41,212.79,265.96,71.53,335.69,860.02,1032.63,97.27,
1148.0,2024-01-17,5.0,6942.75,128.75,153.54,91.55,137.33,680.94,760.08,81.06,
1149.0,2024-01-18,5.0,12069.7,286.1,265.96,16.09,335.69,1194.3,1416.02,118.55,
1150.0,2024-01-19,5.0,11108.4,325.44,189.19,13.77,259.4,1052.84,1211.4,88.16,
1151.0,2024-01-20,5.0,6462.1,150.2,141.2,31.11,158.31,773.21,900.95,33.44,
1152.0,2024-01-21,5.0,3791.81,66.16,82.25,111.58,44.82,592.23,631.96,17.23,
1153.0,2024-01-22,5.0,10787.96,236.03,194.67,53.64,223.16,870.66,1123.71,114.5,
1154.0,2024-01-23,5.0,8331.3,198.48,172.73,47.92,171.66,937.75,1123.55,88.16,
1155.0,2024-01-24,5.0,6942.75,141.26,161.77,120.16,115.39,711.04,794.4,47.12,
1156.0,2024-01-25,5.0,7583.62,105.5,180.96,51.5,198.36,696.68,867.73,39.52,
1157.0,2024-01-26,5.0,10253.91,261.07,211.12,85.12,217.44,970.69,1079.2,111.46,
1158.0,2024-01-27,5.0,3044.13,22.8,83.63,164.51,37.67,383.12,421.09,23.31,
1159.0,2024-01-28,5.0,8438.11,180.6,148.06,113.01,173.57,772.95,897.75,34.45,
1160.0,2024-01-29,5.0,10787.96,175.24,233.05,108.72,289.92,966.47,1180.81,178.34,
1161.0,2024-01-30,5.0,10253.91,180.6,235.8,97.27,263.21,1049.03,1217.96,135.78,
1162.0,2024-01-31,5.0,4966.74,85.83,146.69,74.39,171.66,694.02,737.81,22.8,
1163.0,2024-02-01,5.0,2296.45,27.94,94.59,79.39,73.43,239.2,251.75,16.97,
1164.0,2024-02-02,5.0,5554.2,148.42,82.94,115.87,91.55,378.53,432.75,34.45,
1165.0,2024-02-03,5.0,8331.3,189.54,169.99,75.82,274.66,530.31,666.96,151.99,
1166.0,2024-02-04,5.0,4806.52,113.55,75.4,64.37,60.56,294.55,355.4,20.27,
1167.0,2024-02-05,5.0,3685.0,66.16,122.01,105.86,73.43,257.63,336.54,37.49,
1168.0,2024-02-06,5.0,3257.75,65.27,104.19,134.47,86.78,222.95,293.34,41.54,
1169.0,2024-02-07,5.0,2670.29,26.38,85.0,151.63,66.76,192.98,242.08,26.6,
1170.0,2024-02-08,5.0,1214.98,7.26,43.87,144.48,40.53,97.78,117.84,24.07,
1171.0,2024-02-09,5.0,9399.41,159.14,157.65,141.62,135.42,677.85,865.53,94.23,
1172.0,2024-02-10,5.0,5981.45,125.17,142.57,161.65,117.3,486.54,592.5,89.17,
1173.0,2024-02-11,5.0,4592.9,84.04,134.35,185.97,72.48,498.88,567.81,41.54,
1174.0,2024-02-12,5.0,11962.89,232.46,246.76,133.04,240.33,974.86,1201.13,124.63,
1175.0,2024-02-13,5.0,8438.11,202.06,194.67,123.02,225.07,799.65,951.25,68.9,
1176.0,2024-02-14,5.0,5020.14,109.97,117.9,164.51,70.57,430.8,522.46,40.02,
1177.0,2024-02-15,5.0,4272.46,92.98,115.16,194.55,87.74,364.33,441.12,45.09,
1178.0,2024-02-16,5.0,5767.82,130.53,135.72,181.67,100.14,455.55,559.86,60.8,
1179.0,2024-02-17,5.0,3738.4,54.99,102.82,164.51,59.13,267.36,344.78,48.13,
1180.0,2024-02-18,5.0,6034.85,137.69,138.46,177.38,85.83,402.08,490.82,61.3,
1181.0,2024-02-19,5.0,1268.39,6.15,48.67,157.36,41.96,145.63,171.28,26.35,
1182.0,2024-02-20,5.0,9078.98,151.99,178.22,135.9,175.48,567.58,775.03,88.16,
1183.0,2024-02-21,5.0,4646.3,90.3,124.75,151.63,123.98,392.32,489.85,47.62,
1184.0,2024-02-22,5.0,5607.6,128.75,113.79,141.62,135.42,424.04,536.26,55.73,
1185.0,2024-02-23,5.0,4859.92,116.23,106.93,140.19,103.0,297.93,387.38,56.74,
1186.0,2024-02-24,5.0,7690.43,173.45,178.22,124.45,152.59,562.75,683.81,80.05,
1187.0,2024-02-25,5.0,7049.56,151.99,178.22,128.75,211.72,555.66,670.21,125.65,
1188.0,2024-02-26,5.0,7156.37,148.42,180.96,150.2,143.05,516.2,652.55,84.1,
1189.0,2024-02-27,5.0,2910.61,33.97,87.74,134.47,88.69,194.46,251.26,45.6,
1190.0,2024-02-28,5.0,2376.56,27.94,82.94,155.93,67.71,172.07,225.02,40.53,
1191.0,2024-02-29,5.0,5447.39,64.37,138.46,180.24,94.41,343.67,469.32,66.88,
1192.0,2024-03-01,5.0,6942.75,169.87,175.48,70.81,247.96,499.25,611.5,67.89,
1193.0,2024-03-02,5.0,1335.14,7.15,47.3,117.3,46.25,88.99,94.01,10.77,
1194.0,2024-03-03,5.0,4219.06,89.41,61.01,164.51,93.46,263.05,329.4,28.88,
1195.0,2024-03-04,5.0,4165.65,92.09,77.46,161.65,92.51,273.53,339.89,38.0,
1196.0,2024-03-05,5.0,2243.04,17.21,74.03,164.51,67.71,152.33,200.54,38.5,
1197.0,2024-03-06,5.0,5126.95,67.95,145.32,183.11,81.06,342.11,447.41,57.25,
1198.0,2024-03-07,5.0,4966.74,107.29,105.56,191.69,96.32,331.16,425.81,54.72,
1199.0,2024-03-08,5.0,3097.53,54.09,76.77,170.23,79.15,185.93,245.43,40.53,
1200.0,2024-03-09,5.0,3578.19,23.47,112.41,185.97,56.27,227.55,303.92,47.62,
1201.0,2024-03-10,5.0,5928.04,39.34,156.28,214.58,143.05,433.91,543.27,68.9,
1202.0,2024-03-11,5.0,5928.04,112.65,167.25,234.6,131.61,420.28,534.83,66.88,
1203.0,2024-03-12,5.0,5073.55,107.29,108.3,185.97,104.9,349.94,456.73,57.76,
1204.0,2024-03-13,5.0,4753.11,118.02,165.88,175.95,100.14,296.25,373.65,52.69,
1205.0,2024-03-14,5.0,4859.92,97.45,108.3,211.72,156.4,298.97,395.09,63.33,
1206.0,2024-03-15,5.0,3631.59,38.89,87.74,163.08,65.8,219.44,302.35,52.18,
1207.0,2024-03-16,5.0,3417.97,26.38,98.71,223.16,97.27,229.53,305.46,46.1,
1208.0,2024-03-17,5.0,3204.35,54.99,112.41,228.88,72.48,253.89,322.15,43.06,
1209.0,2024-03-18,5.0,5661.01,76.89,124.75,185.97,107.77,354.74,493.19,74.98,
1210.0,2024-03-19,5.0,4806.52,116.23,119.27,183.11,110.63,297.32,420.12,62.32,
1211.0,2024-03-20,5.0,4806.52,102.82,126.12,220.3,103.0,358.77,450.0,54.72,
1212.0,2024-03-21,5.0,6034.85,43.36,208.38,260.35,148.77,393.58,505.28,69.92,
1213.0,2024-03-22,5.0,5714.42,67.95,168.62,188.83,133.51,307.16,422.9,66.88,
,2024-03-01 20:00:00,4.0,,,27.76,43.99,20.27,51.56,,20.27,821.11
,2024-03-01 21:00:00,4.0,,,24.68,42.56,18.6,58.69,,20.27,807.76
,2024-03-01 22:00:00,4.0,,,22.62,48.64,18.84,74.32,,15.45,827.79
,2024-03-01 23:00:00,5.0,,,19.54,61.51,18.36,90.41,,10.13,841.14
,2024-03-02 00:00:00,5.0,,,16.96,69.38,16.69,88.99,,6.71,801.09
,2024-03-02 01:00:00,4.0,,,18.16,64.37,16.45,71.79,,5.76,767.71
,2024-03-02 02:00:00,4.0,,,30.5,43.63,21.7,68.88,,7.54,934.6
,2024-03-02 03:00:00,4.0,,,47.3,21.1,28.37,71.41,,9.75,1214.98
,2024-03-02 04:00:00,4.0,,,47.3,20.21,32.9,70.51,,10.77,1335.14
,2024-03-02 05:00:00,4.0,,,34.62,44.35,30.99,63.44,,9.88,1148.22
,2024-03-02 06:00:00,4.0,,,24.33,82.97,29.8,54.48,,7.73,881.2
,2024-03-02 07:00:00,3.0,,,12.85,117.3,23.37,27.59,,3.17,500.68
,2024-03-02 08:00:00,3.0,,,12.51,115.87,21.22,26.9,,3.39,480.65
,2024-03-02 09:00:00,3.0,,,13.02,111.58,20.27,29.77,,4.05,480.65
,2024-03-02 10:00:00,3.0,,,15.77,104.43,24.08,30.24,,4.81,514.03
,2024-03-02 11:00:00,3.0,,,18.85,91.55,21.93,29.5,,5.13,574.11
,2024-03-02 12:00:00,3.0,,,20.39,82.97,16.69,25.89,,4.88,620.84
,2024-03-02 13:00:00,3.0,,,21.93,80.82,17.17,31.3,,4.75,707.63
,2024-03-02 14:00:00,3.0,,,26.39,73.67,24.56,39.16,,5.7,814.44
,2024-03-02 15:00:00,3.0,,,33.59,64.37,36.24,40.77,,5.95,854.49
,2024-03-02 16:00:00,3.0,,,41.81,53.64,46.25,48.03,,6.65,921.25
,2024-03-02 17:00:00,4.0,,,40.78,47.92,38.62,56.11,,6.84,1001.36
,2024-03-02 18:00:00,4.0,,,34.62,47.21,27.18,50.86,,5.57,947.95
,2024-03-02 19:00:00,3.0,,,26.39,50.07,18.6,38.48,,4.18,801.09
,2024-03-02 20:00:00,3.0,,,21.76,50.78,15.97,35.04,,4.02,747.68
,2024-03-02 21:00:00,3.0,,,20.39,47.21,15.74,38.71,,4.18,761.03
,2024-03-02 22:00:00,4.0,,,23.99,32.9,16.45,51.25,,4.56,907.9
,2024-03-02 23:00:00,4.0,,,29.82,16.09,18.6,67.78,,5.45,1108.17
,2024-03-03 00:00:00,5.0,,,34.62,3.62,22.89,85.88,,7.54,1361.85
,2024-03-03 01:00:00,5.0,,,35.64,0.09,33.38,122.17,,12.79,1922.61
,2024-03-03 02:00:00,5.0,,,40.1,0.06,50.07,201.42,,20.77,3204.35
,2024-03-03 03:00:00,5.0,,,46.61,2.1,61.99,263.05,,28.88,4219.06
,2024-03-03 04:00:00,5.0,,,54.15,19.13,81.06,161.92,,20.27,2376.56
,2024-03-03 05:00:00,5.0,,,56.89,48.64,84.88,154.98,,18.75,1976.01
,2024-03-03 06:00:00,5.0,,,58.95,97.27,93.46,173.29,,17.23,1815.8
,2024-03-03 07:00:00,5.0,,,31.87,137.33,59.6,105.4,,6.84,988.01
,2024-03-03 08:00:00,4.0,,,17.65,161.65,35.76,69.18,,4.88,667.57
,2024-03-03 09:00:00,4.0,,,13.02,164.51,25.75,47.04,,5.19,547.41
,2024-03-03 10:00:00,4.0,,,13.02,148.77,21.93,30.32,,5.83,494.0
,2024-03-03 11:00:00,3.0,,,18.51,134.47,24.08,28.6,,7.22,547.41
,2024-03-03 12:00:00,3.0,,,26.05,120.16,26.23,30.4,,8.99,627.52
,2024-03-03 13:00:00,3.0,,,49.35,85.12,38.15,47.06,,15.2,1014.71
,2024-03-03 14:00:00,4.0,,,61.01,55.07,48.16,71.74,,22.29,1455.31
,2024-03-03 15:00:00,5.0,,,57.58,43.27,46.25,84.74,,26.35,1628.88
,2024-03-03 16:00:00,5.0,,,52.78,38.98,39.58,86.42,,28.12,1588.82
,2024-03-03 17:00:00,5.0,,,47.3,37.91,34.81,81.43,,28.12,1482.01
,2024-03-03 18:00:00,4.0,,,42.5,36.84,30.52,68.63,,25.08,1268.39
,2024-03-03 19:00:00,4.0,,,42.5,28.25,26.7,63.03,,22.04,1174.93
,2024-03-03 20:00:00,5.0,,,48.67,11.8,28.85,81.95,,23.05,1375.2
,2024-03-03 21:00:00,5.0,,,47.3,3.49,29.09,102.86,,16.97,1562.12
,2024-03-03 22:00:00,5.0,,,41.47,0.53,28.85,120.83,,11.4,1695.63
,2024-03-03 23:00:00,5.0,,,35.99,0.04,31.47,138.63,,10.39,1842.5
,2024-03-04 00:00:00,5.0,,,33.24,0.0,37.67,158.6,,12.29,2082.82
,2024-03-04 01:00:00,5.0,,,33.93,0.0,49.11,195.17,,18.24,2643.59
,2024-03-04 02:00:00,5.0,,,36.67,0.02,62.94,257.28,,25.08,3685.0
,2024-03-04 03:00:00,5.0,,,41.81,0.53,67.71,273.53,,24.57,4165.65
,2024-03-04 04:00:00,5.0,,,56.89,8.31,73.43,211.19,,22.8,3337.86
,2024-03-04 05:00:00,5.0,,,67.86,32.9,82.02,176.24,,26.35,2670.29
,2024-03-04 06:00:00,5.0,,,61.69,86.55,92.51,153.91,,23.05,2056.12
,2024-03-04 07:00:00,4.0,,,22.62,143.05,48.16,55.37,,8.61,781.06
,2024-03-04 08:00:00,4.0,,,15.94,155.93,34.81,37.18,,6.84,580.79
,2024-03-04 09:00:00,4.0,,,15.77,161.65,35.29,36.87,,6.46,547.41
,2024-03-04 10:00:00,4.0,,,19.54,160.22,41.96,41.62,,7.09,587.46
,2024-03-04 11:00:00,4.0,,,29.47,143.05,48.64,47.33,,9.75,741.0
,2024-03-04 12:00:00,3.0,,,41.13,113.01,47.68,47.42,,13.05,907.9
,2024-03-04 13:00:00,4.0,,,63.06,69.38,51.02,63.78,,20.01,1321.79
,2024-03-04 14:00:00,5.0,,,77.46,36.84,55.79,95.33,,28.88,1842.5
,2024-03-04 15:00:00,5.0,,,76.09,25.39,55.31,118.09,,34.45,2082.82
,2024-03-04 16:00:00,5.0,,,71.29,21.1,53.88,129.73,,37.49,2136.23
,2024-03-04 17:00:00,5.0,,,67.17,20.21,51.02,130.28,,38.0,2029.42
,2024-03-04 18:00:00,5.0,,,59.63,24.68,42.92,111.83,,32.93,1735.69
,2024-03-04 19:00:00,5.0,,,47.98,35.41,33.38,85.45,,25.84,1295.09
,2024-03-04 20:00:00,5.0,,,38.73,45.06,29.8,76.64,,23.31,1068.12
,2024-03-04 21:00:00,5.0,,,32.9,50.07,28.37,75.24,,22.55,974.66
,2024-03-04 22:00:00,4.0,,,29.82,51.5,27.42,74.69,,22.55,921.25
,2024-03-04 23:00:00,5.0,,,29.13,50.07,27.18,75.02,,23.31,921.25
,2024-03-05 00:00:00,5.0,,,31.19,46.49,28.13,77.56,,24.57,961.3
,2024-03-05 01:00:00,5.0,,,40.1,38.62,32.9,88.37,,27.87,1148.22
,2024-03-05 02:00:00,5.0,,,58.95,21.99,42.44,112.37,,33.44,1602.17
,2024-03-05 03:00:00,5.0,,,60.32,28.25,50.54,123.83,,35.46,1869.2
,2024-03-05 04:00:00,5.0,,,53.47,50.07,58.17,125.46,,34.45,1815.8
,2024-03-05 05:00:00,5.0,,,50.04,79.39,64.85,133.61,,32.93,1762.39
,2024-03-05 06:00:00,5.0,,,42.84,124.45,67.71,135.11,,28.37,1535.42
,2024-03-05 07:00:00,4.0,,,19.88,155.93,39.1,73.97,,14.69,827.79
,2024-03-05 08:00:00,4.0,,,15.42,163.08,30.99,59.27,,11.78,700.95
,2024-03-05 09:00:00,4.0,,,15.59,164.51,29.56,53.12,,11.02,680.92
,2024-03-05 10:00:00,4.0,,,19.02,154.5,31.47,49.76,,11.27,714.3
,2024-03-05 11:00:00,4.0,,,28.45,135.9,37.19,53.47,,13.17,834.47
,2024-03-05 12:00:00,4.0,,,41.13,111.58,41.01,57.36,,15.33,974.66
,2024-03-05 13:00:00,5.0,,,58.95,79.39,47.21,75.15,,20.77,1321.79
,2024-03-05 14:00:00,5.0,,,72.66,52.93,54.36,108.59,,29.13,1815.8
,2024-03-05 15:00:00,5.0,,,74.03,41.13,55.79,135.76,,34.96,2109.53
,2024-03-05 16:00:00,5.0,,,71.97,36.48,54.84,152.33,,38.5,2243.04
,2024-03-05 17:00:00,5.0,,,65.8,36.84,49.59,152.23,,38.0,2136.23
,2024-03-05 18:00:00,5.0,,,55.52,42.56,39.1,130.06,,32.93,1789.09
,2024-03-05 19:00:00,5.0,,,41.81,52.93,29.56,101.98,,25.84,1348.5
,2024-03-05 20:00:00,5.0,,,34.27,59.37,27.42,93.21,,23.56,1148.22
,2024-03-05 21:00:00,5.0,,,31.19,61.51,27.66,92.89,,22.55,1094.82
,2024-03-05 22:00:00,5.0,,,29.82,60.08,26.94,93.73,,22.04,1081.47
,2024-03-05 23:00:00,5.0,,,30.5,55.07,26.94,96.15,,22.55,1108.17
,2024-03-06 00:00:00,5.0,,,34.96,46.49,29.09,101.61,,23.31,1174.93
,2024-03-06 01:00:00,5.0,,,47.98,30.4,36.24,118.23,,27.11,1441.96
,2024-03-06 02:00:00,5.0,,,69.92,7.78,50.07,152.47,,34.96,2029.42
,2024-03-06 03:00:00,5.0,,,70.6,10.46,62.94,174.94,,38.5,2483.37
,2024-03-06 04:00:00,5.0,,,67.86,28.25,75.34,176.66,,38.0,2456.67
,2024-03-06 05:00:00,5.0,,,65.12,57.22,81.06,176.73,,36.48,2269.74
,2024-03-06 06:00:00,5.0,,,55.52,110.15,80.11,168.44,,31.92,1895.9
,2024-03-06 07:00:00,5.0,,,21.59,168.8,44.82,90.77,,16.47,934.6
,2024-03-06 08:00:00,5.0,,,17.14,180.24,36.72,74.61,,13.55,801.09
,2024-03-06 09:00:00,5.0,,,18.85,183.11,38.62,72.76,,13.43,807.76
,2024-03-06 10:00:00,4.0,,,24.68,177.38,42.92,74.79,,14.44,881.2
,2024-03-06 11:00:00,5.0,,,39.07,155.93,50.54,83.2,,17.23,1068.12
,2024-03-06 12:00:00,5.0,,,58.95,124.45,56.27,90.48,,20.01,1295.09
,2024-03-06 13:00:00,5.0,,,120.64,43.27,67.71,143.02,,32.17,2429.96
,2024-03-06 14:00:00,5.0,,,145.32,0.19,76.29,238.05,,49.14,4058.84
,2024-03-06 15:00:00,5.0,,,134.35,0.0,70.57,302.58,,56.74,4913.33
,2024-03-06 16:00:00,5.0,,,127.49,0.0,61.99,324.26,,57.25,5020.14
,2024-03-06 17:00:00,5.0,,,119.27,0.0,61.99,342.11,,55.22,5126.95
,2024-03-06 18:00:00,5.0,,,111.04,0.0,60.56,338.06,,47.62,5020.14
,2024-03-06 19:00:00,5.0,,,101.45,0.0,54.36,295.96,,38.0,4325.87
,2024-03-06 20:00:00,5.0,,,91.85,0.0,51.5,269.92,,34.45,3791.81
,2024-03-06 21:00:00,5.0,,,85.68,0.0,52.45,261.77,,35.46,3471.37
,2024-03-06 22:00:00,5.0,,,81.57,0.0,51.98,252.35,,38.5,3177.64
,2024-03-06 23:00:00,5.0,,,75.4,0.0,44.82,235.16,,35.97,2857.21
,2024-03-07 00:00:00,5.0,,,69.23,0.0,37.67,223.09,,30.15,2670.29
,2024-03-07 01:00:00,5.0,,,65.8,0.0,39.1,240.79,,30.4,3017.43
,2024-03-07 02:00:00,5.0,,,65.8,0.18,53.41,298.14,,44.08,4112.24
,2024-03-07 03:00:00,5.0,,,69.92,3.4,64.85,331.16,,54.72,4966.74
,2024-03-07 04:00:00,5.0,,,91.85,21.28,73.43,273.83,,51.68,4005.43
,2024-03-07 05:00:00,5.0,,,105.56,64.37,86.78,284.08,,47.62,3791.81
,2024-03-07 06:00:00,5.0,,,87.74,147.34,96.32,280.42,,39.01,3124.24
,2024-03-07 07:00:00,5.0,,,29.13,191.69,58.17,120.8,,17.73,1161.58
,2024-03-07 08:00:00,5.0,,,16.96,183.11,38.15,73.21,,12.16,754.36
,2024-03-07 09:00:00,4.0,,,15.25,170.23,31.95,54.41,,10.89,647.54
,2024-03-07 10:00:00,4.0,,,17.65,148.77,30.99,40.96,,10.51,620.84
,2024-03-07 11:00:00,3.0,,,29.13,125.89,38.62,42.77,,12.41,767.71
,2024-03-07 12:00:00,3.0,,,42.84,101.57,42.92,47.33,,15.07,934.6
,2024-03-07 13:00:00,4.0,,,63.06,69.38,50.07,66.65,,21.28,1321.79
,2024-03-07 14:00:00,5.0,,,72.66,45.06,54.84,93.77,,28.88,1735.69
,2024-03-07 15:00:00,5.0,,,67.17,38.98,51.98,104.84,,32.17,1842.5
,2024-03-07 16:00:00,5.0,,,58.95,42.92,49.11,106.01,,32.42,1762.39
,2024-03-07 17:00:00,5.0,,,55.52,45.78,49.59,106.92,,31.66,1708.98
,2024-03-07 18:00:00,5.0,,,52.78,47.21,47.21,95.46,,27.36,1495.36
,2024-03-07 19:00:00,5.0,,,50.72,44.35,41.96,82.19,,22.29,1268.39
,2024-03-07 20:00:00,5.0,,,52.09,36.48,39.1,87.19,,22.04,1321.79
,2024-03-07 21:00:00,5.0,,,54.84,28.97,38.15,98.37,,22.8,1441.96
,2024-03-07 22:00:00,5.0,,,58.26,20.92,37.19,109.94,,23.05,1575.47
,2024-03-07 23:00:00,5.0,,,58.95,12.87,35.29,117.5,,21.03,1628.88
,2024-03-08 00:00:00,5.0,,,57.58,6.35,33.38,120.78,,19.25,1642.23
,2024-03-08 01:00:00,5.0,,,56.89,1.97,36.24,127.59,,23.31,1789.09
,2024-03-08 02:00:00,5.0,,,57.58,0.4,47.21,161.69,,33.94,2483.37
,2024-03-08 03:00:00,5.0,,,58.26,5.9,56.27,185.93,,40.53,3097.53
,2024-03-08 04:00:00,5.0,,,65.8,25.75,67.71,168.6,,38.0,2723.69
,2024-03-08 05:00:00,5.0,,,67.86,62.94,75.34,170.51,,35.97,2456.67
,2024-03-08 06:00:00,5.0,,,58.95,123.02,79.15,168.04,,30.15,2029.42
,2024-03-08 07:00:00,4.0,,,18.34,165.94,38.62,64.92,,10.89,734.33
,2024-03-08 08:00:00,4.0,,,12.17,170.23,26.23,46.33,,9.25,567.44
,2024-03-08 09:00:00,4.0,,,12.51,165.94,24.32,42.72,,9.5,560.76
,2024-03-08 10:00:00,4.0,,,17.82,157.36,29.33,45.78,,10.89,634.19
,2024-03-08 11:00:00,4.0,,,30.16,141.62,39.1,55.51,,13.55,821.11
,2024-03-08 12:00:00,4.0,,,45.24,117.3,44.35,62.84,,16.47,1028.06
,2024-03-08 13:00:00,5.0,,,66.49,79.39,52.45,82.12,,22.55,1428.6
,2024-03-08 14:00:00,5.0,,,76.77,49.35,56.27,110.36,,30.4,1895.9
,2024-03-08 15:00:00,5.0,,,71.97,40.05,52.93,127.63,,34.96,2056.12
,2024-03-08 16:00:00,5.0,,,65.8,38.27,50.54,136.51,,36.98,2056.12
,2024-03-08 17:00:00,5.0,,,61.69,40.41,48.64,137.5,,35.97,1976.01
,2024-03-08 18:00:00,5.0,,,54.15,47.21,41.96,123.16,,30.91,1695.63
,2024-03-08 19:00:00,5.0,,,41.81,59.37,32.42,98.67,,23.56,1281.74
,2024-03-08 20:00:00,5.0,,,29.47,72.24,24.8,84.8,,19.76,1001.36
,2024-03-08 21:00:00,5.0,,,23.65,77.96,22.17,79.26,,18.75,894.55
,2024-03-08 22:00:00,5.0,,,21.08,79.39,21.22,77.31,,18.49,847.82
,2024-03-08 23:00:00,5.0,,,20.73,76.53,20.98,79.0,,19.0,854.49
,2024-03-09 00:00:00,5.0,,,22.28,73.67,21.93,82.79,,19.76,894.55
,2024-03-09 01:00:00,5.0,,,28.1,70.1,25.51,91.34,,21.53,1028.06
,2024-03-09 02:00:00,5.0,,,42.5,61.51,32.42,107.5,,25.33,1335.14
,2024-03-09 03:00:00,5.0,,,48.67,66.52,37.19,117.54,,26.6,1508.71
,2024-03-09 04:00:00,5.0,,,43.18,88.69,41.48,122.99,,26.09,1495.36
,2024-03-09 05:00:00,5.0,,,36.33,123.02,46.25,130.26,,24.57,1428.6
,2024-03-09 06:00:00,5.0,,,26.73,168.8,46.73,131.48,,21.53,1241.68
,2024-03-09 07:00:00,5.0,,,11.14,185.97,26.46,75.22,,13.17,720.98
,2024-03-09 08:00:00,5.0,,,9.42,181.67,22.17,57.07,,11.53,607.49
,2024-03-09 09:00:00,5.0,,,9.94,180.24,22.89,52.56,,11.65,587.46
,2024-03-09 10:00:00,4.0,,,13.71,175.95,26.94,54.09,,12.54,634.19
,2024-03-09 11:00:00,4.0,,,22.96,161.65,33.38,60.36,,14.44,774.38
,2024-03-09 12:00:00,4.0,,,34.96,140.19,37.19,64.48,,16.72,934.6
,2024-03-09 13:00:00,5.0,,,77.46,75.82,47.68,98.53,,25.59,1735.69
,2024-03-09 14:00:00,5.0,,,112.41,14.48,56.27,158.59,,37.49,2803.8
,2024-03-09 15:00:00,5.0,,,102.82,0.57,54.84,202.24,,44.58,3364.56
,2024-03-09 16:00:00,5.0,,,87.74,0.05,51.02,227.04,,47.62,3578.19
,2024-03-09 17:00:00,5.0,,,76.77,0.02,46.25,227.55,,46.61,3471.37
,2024-03-09 18:00:00,5.0,,,67.86,0.07,36.24,193.86,,39.52,2937.32
,2024-03-09 19:00:00,5.0,,,58.95,1.08,25.75,143.49,,29.39,2136.23
,2024-03-09 20:00:00,5.0,,,47.98,8.05,21.93,116.67,,24.83,1655.58
,2024-03-09 21:00:00,5.0,,,37.7,21.1,20.98,104.66,,22.29,1388.55
,2024-03-09 22:00:00,5.0,,,30.85,32.19,20.03,96.59,,20.77,1214.98
,2024-03-09 23:00:00,5.0,,,29.13,33.97,19.79,93.83,,20.52,1148.22
,2024-03-10 00:00:00,5.0,,,31.19,30.04,20.5,95.2,,21.03,1161.58
,2024-03-10 01:00:00,5.0,,,40.78,18.6,25.03,107.53,,23.81,1388.55
,2024-03-10 02:00:00,5.0,,,54.84,5.01,34.81,136.77,,30.4,1922.61
,2024-03-10 03:00:00,5.0,,,56.21,15.02,41.96,158.57,,33.44,2376.56
,2024-03-10 04:00:00,5.0,,,63.75,36.12,48.16,174.46,,33.44,2563.48
,2024-03-10 05:00:00,5.0,,,71.97,82.97,54.84,198.21,,32.42,2643.59
,2024-03-10 06:00:00,5.0,,,58.95,170.23,58.65,217.92,,27.87,2376.56
,2024-03-10 07:00:00,5.0,,,17.65,208.85,37.19,91.68,,11.27,847.82
,2024-03-10 08:00:00,5.0,,,13.54,208.85,30.52,69.73,,9.75,667.57
,2024-03-10 09:00:00,5.0,,,14.91,214.58,32.42,67.12,,10.26,667.57
,2024-03-10 10:00:00,5.0,,,20.91,208.85,37.19,68.92,,11.78,754.36
